student_id,course_name,score,major,gpa
ST161429,Object Oriented Programming,86.72,GAME TECHNOLOGY,3.55
ST161429,Computer Networks,78.27,GAME TECHNOLOGY,3.55
ST161430,Operating System,86.24,NETWORK TECHNOLOGY,3.34
ST161430,Algorithm and Programming,79.02,NETWORK TECHNOLOGY,3.34
ST161430,Program Design Methods,69.0,NETWORK TECHNOLOGY,3.34
ST161430,Discrete Mathematics,71.89,NETWORK TECHNOLOGY,3.34
ST161430,Linear Algebra,72.58,NETWORK TECHNOLOGY,3.34
ST161430,Basic Statistics,79.47,NETWORK TECHNOLOGY,3.34
ST161430,Data Structures,66.14,NETWORK TECHNOLOGY,3.34
ST161430,Web Development,68.74,NETWORK TECHNOLOGY,3.34
ST161430,Calculus,76.23,NETWORK TECHNOLOGY,3.34
ST161430,Artificial Intelligence,62.97,NETWORK TECHNOLOGY,3.34
ST161430,Algorithm Design and Analysis,71.27,NETWORK TECHNOLOGY,3.34
ST161430,Database Technology,69.84,NETWORK TECHNOLOGY,3.34
ST161430,Object Oriented Programming,73.92,NETWORK TECHNOLOGY,3.34
ST161430,Computer Networks,92.87,NETWORK TECHNOLOGY,3.34
ST161431,Operating System,94.01,INTELLIGENT SYSTEM,3.65
ST161431,Algorithm and Programming,82.3,INTELLIGENT SYSTEM,3.65
ST161431,Program Design Methods,86.51,INTELLIGENT SYSTEM,3.65
ST161431,Discrete Mathematics,70.48,INTELLIGENT SYSTEM,3.65
ST161431,Linear Algebra,71.19,INTELLIGENT SYSTEM,3.65
ST161431,Basic Statistics,84.78,INTELLIGENT SYSTEM,3.65
ST161431,Data Structures,79.54,INTELLIGENT SYSTEM,3.65
ST161431,Web Development,73.87,INTELLIGENT SYSTEM,3.65
ST161431,Calculus,73.73,INTELLIGENT SYSTEM,3.65
ST161431,Artificial Intelligence,89.64,INTELLIGENT SYSTEM,3.65
ST161431,Algorithm Design and Analysis,82.78,INTELLIGENT SYSTEM,3.65
ST161431,Database Technology,84.68,INTELLIGENT SYSTEM,3.65
ST161431,Object Oriented Programming,86.47,INTELLIGENT SYSTEM,3.65
ST161431,Computer Networks,76.24,INTELLIGENT SYSTEM,3.65
ST161432,Operating System,75.94,NETWORK TECHNOLOGY,3.26
ST161432,Algorithm and Programming,67.76,NETWORK TECHNOLOGY,3.26
ST161432,Program Design Methods,69.75,NETWORK TECHNOLOGY,3.26
ST161432,Discrete Mathematics,71.82,NETWORK TECHNOLOGY,3.26
ST161432,Linear Algebra,66.06,NETWORK TECHNOLOGY,3.26
ST161432,Basic Statistics,76.02,NETWORK TECHNOLOGY,3.26
ST161432,Data Structures,67.88,NETWORK TECHNOLOGY,3.26
ST161432,Web Development,62.83,NETWORK TECHNOLOGY,3.26
ST161432,Calculus,71.57,NETWORK TECHNOLOGY,3.26
ST161432,Artificial Intelligence,65.86,NETWORK TECHNOLOGY,3.26
ST161432,Algorithm Design and Analysis,73.79,NETWORK TECHNOLOGY,3.26
ST161432,Database Technology,73.21,NETWORK TECHNOLOGY,3.26
ST161432,Object Oriented Programming,82.86,NETWORK TECHNOLOGY,3.26
ST161432,Computer Networks,90.14,NETWORK TECHNOLOGY,3.26
ST161433,Operating System,85.2,GAME TECHNOLOGY,3.51
ST161433,Algorithm and Programming,85.86,GAME TECHNOLOGY,3.51
ST161433,Program Design Methods,71.55,GAME TECHNOLOGY,3.51
ST161433,Discrete Mathematics,69.12,GAME TECHNOLOGY,3.51
ST161433,Linear Algebra,77.46,GAME TECHNOLOGY,3.51
ST161433,Basic Statistics,83.03,GAME TECHNOLOGY,3.51
ST161433,Data Structures,75.88,GAME TECHNOLOGY,3.51
ST161433,Web Development,71.7,GAME TECHNOLOGY,3.51
ST161433,Calculus,74.9,GAME TECHNOLOGY,3.51
ST161433,Artificial Intelligence,70.79,GAME TECHNOLOGY,3.51
ST161433,Algorithm Design and Analysis,78.94,GAME TECHNOLOGY,3.51
ST161433,Database Technology,80.47,GAME TECHNOLOGY,3.51
ST161433,Object Oriented Programming,88.58,GAME TECHNOLOGY,3.51
ST161433,Computer Networks,77.0,GAME TECHNOLOGY,3.51
ST161434,Operating System,82.31,DATABASE TECHNOLOGY,3.47
ST161434,Algorithm and Programming,77.25,DATABASE TECHNOLOGY,3.47
ST161434,Program Design Methods,86.32,DATABASE TECHNOLOGY,3.47
ST161434,Discrete Mathematics,74.48,DATABASE TECHNOLOGY,3.47
ST161434,Linear Algebra,81.49,DATABASE TECHNOLOGY,3.47
ST161434,Basic Statistics,76.18,DATABASE TECHNOLOGY,3.47
ST161434,Data Structures,65.57,DATABASE TECHNOLOGY,3.47
ST161434,Web Development,68.81,DATABASE TECHNOLOGY,3.47
ST161434,Calculus,71.97,DATABASE TECHNOLOGY,3.47
ST161434,Artificial Intelligence,68.31,DATABASE TECHNOLOGY,3.47
ST161434,Algorithm Design and Analysis,75.41,DATABASE TECHNOLOGY,3.47
ST161434,Database Technology,85.67,DATABASE TECHNOLOGY,3.47
ST161434,Object Oriented Programming,90.75,DATABASE TECHNOLOGY,3.47
ST161434,Computer Networks,73.53,DATABASE TECHNOLOGY,3.47
ST161435,Operating System,89.97,SOFTWARE ENGINEERING,3.7
ST161435,Algorithm and Programming,93.92,SOFTWARE ENGINEERING,3.7
ST161435,Program Design Methods,80.31,SOFTWARE ENGINEERING,3.7
ST161435,Discrete Mathematics,71.55,SOFTWARE ENGINEERING,3.7
ST161435,Linear Algebra,84.09,SOFTWARE ENGINEERING,3.7
ST161435,Basic Statistics,87.16,SOFTWARE ENGINEERING,3.7
ST161435,Data Structures,75.85,SOFTWARE ENGINEERING,3.7
ST161435,Web Development,75.24,SOFTWARE ENGINEERING,3.7
ST161435,Calculus,74.5,SOFTWARE ENGINEERING,3.7
ST161435,Artificial Intelligence,76.47,SOFTWARE ENGINEERING,3.7
ST161435,Algorithm Design and Analysis,93.7,SOFTWARE ENGINEERING,3.7
ST161435,Database Technology,87.64,SOFTWARE ENGINEERING,3.7
ST161435,Object Oriented Programming,82.41,SOFTWARE ENGINEERING,3.7
ST161435,Computer Networks,77.25,SOFTWARE ENGINEERING,3.7
ST161436,Operating System,87.4,SOFTWARE ENGINEERING,3.62
ST161436,Algorithm and Programming,86.05,SOFTWARE ENGINEERING,3.62
ST161436,Program Design Methods,77.63,SOFTWARE ENGINEERING,3.62
ST161436,Discrete Mathematics,71.54,SOFTWARE ENGINEERING,3.62
ST161436,Linear Algebra,78.19,SOFTWARE ENGINEERING,3.62
ST161436,Basic Statistics,81.68,SOFTWARE ENGINEERING,3.62
ST161436,Data Structures,81.08,SOFTWARE ENGINEERING,3.62
ST161436,Web Development,75.8,SOFTWARE ENGINEERING,3.62
ST161436,Calculus,77.04,SOFTWARE ENGINEERING,3.62
ST161436,Artificial Intelligence,78.37,SOFTWARE ENGINEERING,3.62
ST161436,Algorithm Design and Analysis,87.69,SOFTWARE ENGINEERING,3.62
ST161436,Database Technology,83.02,SOFTWARE ENGINEERING,3.62
ST161436,Object Oriented Programming,90.0,SOFTWARE ENGINEERING,3.62
ST161436,Computer Networks,71.09,SOFTWARE ENGINEERING,3.62
ST161437,Operating System,80.4,INTERNET OF THINGS,3.46
ST161437,Algorithm and Programming,81.01,INTERNET OF THINGS,3.46
ST161437,Program Design Methods,68.32,INTERNET OF THINGS,3.46
ST161437,Discrete Mathematics,80.17,INTERNET OF THINGS,3.46
ST161437,Linear Algebra,67.35,INTERNET OF THINGS,3.46
ST161437,Basic Statistics,84.28,INTERNET OF THINGS,3.46
ST161437,Data Structures,70.95,INTERNET OF THINGS,3.46
ST161437,Web Development,67.78,INTERNET OF THINGS,3.46
ST161437,Calculus,73.49,INTERNET OF THINGS,3.46
ST161437,Artificial Intelligence,76.19,INTERNET OF THINGS,3.46
ST161437,Algorithm Design and Analysis,83.04,INTERNET OF THINGS,3.46
ST161437,Database Technology,81.38,INTERNET OF THINGS,3.46
ST161437,Object Oriented Programming,82.55,INTERNET OF THINGS,3.46
ST161437,Computer Networks,78.35,INTERNET OF THINGS,3.46
ST161438,Operating System,89.74,SOFTWARE ENGINEERING,3.63
ST161438,Algorithm and Programming,83.16,SOFTWARE ENGINEERING,3.63
ST161438,Program Design Methods,77.39,SOFTWARE ENGINEERING,3.63
ST161438,Discrete Mathematics,75.19,SOFTWARE ENGINEERING,3.63
ST161438,Linear Algebra,74.56,SOFTWARE ENGINEERING,3.63
ST161438,Basic Statistics,83.46,SOFTWARE ENGINEERING,3.63
ST161438,Data Structures,84.03,SOFTWARE ENGINEERING,3.63
ST161438,Web Development,73.69,SOFTWARE ENGINEERING,3.63
ST161438,Calculus,81.34,SOFTWARE ENGINEERING,3.63
ST161438,Artificial Intelligence,77.48,SOFTWARE ENGINEERING,3.63
ST161438,Algorithm Design and Analysis,92.12,SOFTWARE ENGINEERING,3.63
ST161438,Database Technology,85.77,SOFTWARE ENGINEERING,3.63
ST161438,Object Oriented Programming,78.11,SOFTWARE ENGINEERING,3.63
ST161438,Computer Networks,71.81,SOFTWARE ENGINEERING,3.63
ST161439,Operating System,92.31,SOFTWARE ENGINEERING,3.69
ST161439,Algorithm and Programming,87.19,SOFTWARE ENGINEERING,3.69
ST161439,Program Design Methods,81.48,SOFTWARE ENGINEERING,3.69
ST161439,Discrete Mathematics,72.58,SOFTWARE ENGINEERING,3.69
ST161439,Linear Algebra,78.35,SOFTWARE ENGINEERING,3.69
ST161439,Basic Statistics,84.38,SOFTWARE ENGINEERING,3.69
ST161439,Data Structures,84.67,SOFTWARE ENGINEERING,3.69
ST161439,Web Development,77.02,SOFTWARE ENGINEERING,3.69
ST161439,Calculus,79.35,SOFTWARE ENGINEERING,3.69
ST161439,Artificial Intelligence,80.35,SOFTWARE ENGINEERING,3.69
ST161439,Algorithm Design and Analysis,88.05,SOFTWARE ENGINEERING,3.69
ST161439,Database Technology,78.27,SOFTWARE ENGINEERING,3.69
ST161439,Object Oriented Programming,89.58,SOFTWARE ENGINEERING,3.69
ST161439,Computer Networks,73.32,SOFTWARE ENGINEERING,3.69
ST161440,Operating System,89.16,INTELLIGENT SYSTEM,3.69
ST161440,Algorithm and Programming,90.3,INTELLIGENT SYSTEM,3.69
ST161440,Program Design Methods,83.48,INTELLIGENT SYSTEM,3.69
ST161440,Discrete Mathematics,74.7,INTELLIGENT SYSTEM,3.69
ST161440,Linear Algebra,82.8,INTELLIGENT SYSTEM,3.69
ST161440,Basic Statistics,83.37,INTELLIGENT SYSTEM,3.69
ST161440,Data Structures,69.85,INTELLIGENT SYSTEM,3.69
ST161440,Web Development,69.97,INTELLIGENT SYSTEM,3.69
ST161440,Calculus,74.52,INTELLIGENT SYSTEM,3.69
ST161440,Artificial Intelligence,88.59,INTELLIGENT SYSTEM,3.69
ST161440,Algorithm Design and Analysis,88.07,INTELLIGENT SYSTEM,3.69
ST161440,Database Technology,88.71,INTELLIGENT SYSTEM,3.69
ST161440,Object Oriented Programming,86.31,INTELLIGENT SYSTEM,3.69
ST161440,Computer Networks,79.12,INTELLIGENT SYSTEM,3.69
ST161441,Operating System,88.32,DATA SCIENCE,3.66
ST161441,Algorithm and Programming,71.16,DATA SCIENCE,3.66
ST161441,Program Design Methods,78.94,DATA SCIENCE,3.66
ST161441,Discrete Mathematics,79.08,DATA SCIENCE,3.66
ST161441,Linear Algebra,82.09,DATA SCIENCE,3.66
ST161441,Basic Statistics,86.58,DATA SCIENCE,3.66
ST161441,Data Structures,76.35,DATA SCIENCE,3.66
ST161441,Web Development,77.34,DATA SCIENCE,3.66
ST161441,Calculus,92.53,DATA SCIENCE,3.66
ST161441,Artificial Intelligence,95.08,DATA SCIENCE,3.66
ST161441,Algorithm Design and Analysis,84.73,DATA SCIENCE,3.66
ST161441,Database Technology,80.99,DATA SCIENCE,3.66
ST161441,Object Oriented Programming,76.16,DATA SCIENCE,3.66
ST161441,Computer Networks,68.6,DATA SCIENCE,3.66
ST161442,Operating System,81.32,NETWORK TECHNOLOGY,3.3
ST161442,Algorithm and Programming,68.58,NETWORK TECHNOLOGY,3.3
ST161442,Program Design Methods,70.29,NETWORK TECHNOLOGY,3.3
ST161442,Discrete Mathematics,66.09,NETWORK TECHNOLOGY,3.3
ST161442,Linear Algebra,71.92,NETWORK TECHNOLOGY,3.3
ST161442,Basic Statistics,75.33,NETWORK TECHNOLOGY,3.3
ST161442,Data Structures,74.15,NETWORK TECHNOLOGY,3.3
ST161442,Web Development,63.96,NETWORK TECHNOLOGY,3.3
ST161442,Calculus,70.92,NETWORK TECHNOLOGY,3.3
ST161442,Artificial Intelligence,66.08,NETWORK TECHNOLOGY,3.3
ST161442,Algorithm Design and Analysis,74.22,NETWORK TECHNOLOGY,3.3
ST161442,Database Technology,79.51,NETWORK TECHNOLOGY,3.3
ST161442,Object Oriented Programming,78.03,NETWORK TECHNOLOGY,3.3
ST161442,Computer Networks,86.31,NETWORK TECHNOLOGY,3.3
ST161443,Operating System,83.48,DATABASE TECHNOLOGY,3.51
ST161443,Algorithm and Programming,81.42,DATABASE TECHNOLOGY,3.51
ST161443,Program Design Methods,75.65,DATABASE TECHNOLOGY,3.51
ST161443,Discrete Mathematics,77.51,DATABASE TECHNOLOGY,3.51
ST161443,Linear Algebra,78.9,DATABASE TECHNOLOGY,3.51
ST161443,Basic Statistics,75.02,DATABASE TECHNOLOGY,3.51
ST161443,Data Structures,64.89,DATABASE TECHNOLOGY,3.51
ST161443,Web Development,73.98,DATABASE TECHNOLOGY,3.51
ST161443,Calculus,77.62,DATABASE TECHNOLOGY,3.51
ST161443,Artificial Intelligence,73.78,DATABASE TECHNOLOGY,3.51
ST161443,Algorithm Design and Analysis,79.12,DATABASE TECHNOLOGY,3.51
ST161443,Database Technology,85.5,DATABASE TECHNOLOGY,3.51
ST161443,Object Oriented Programming,93.78,DATABASE TECHNOLOGY,3.51
ST161443,Computer Networks,70.52,DATABASE TECHNOLOGY,3.51
ST161444,Operating System,80.44,DATABASE TECHNOLOGY,3.52
ST161444,Algorithm and Programming,78.9,DATABASE TECHNOLOGY,3.52
ST161444,Program Design Methods,75.92,DATABASE TECHNOLOGY,3.52
ST161444,Discrete Mathematics,70.9,DATABASE TECHNOLOGY,3.52
ST161444,Linear Algebra,78.84,DATABASE TECHNOLOGY,3.52
ST161444,Basic Statistics,81.89,DATABASE TECHNOLOGY,3.52
ST161444,Data Structures,79.53,DATABASE TECHNOLOGY,3.52
ST161444,Web Development,73.38,DATABASE TECHNOLOGY,3.52
ST161444,Calculus,81.37,DATABASE TECHNOLOGY,3.52
ST161444,Artificial Intelligence,71.96,DATABASE TECHNOLOGY,3.52
ST161444,Algorithm Design and Analysis,74.04,DATABASE TECHNOLOGY,3.52
ST161444,Database Technology,89.5,DATABASE TECHNOLOGY,3.52
ST161444,Object Oriented Programming,84.22,DATABASE TECHNOLOGY,3.52
ST161444,Computer Networks,74.38,DATABASE TECHNOLOGY,3.52
ST161445,Operating System,81.23,INTELLIGENT SYSTEM,3.62
ST161445,Algorithm and Programming,88.12,INTELLIGENT SYSTEM,3.62
ST161445,Program Design Methods,79.37,INTELLIGENT SYSTEM,3.62
ST161445,Discrete Mathematics,74.29,INTELLIGENT SYSTEM,3.62
ST161445,Linear Algebra,73.95,INTELLIGENT SYSTEM,3.62
ST161445,Basic Statistics,78.38,INTELLIGENT SYSTEM,3.62
ST161445,Data Structures,81.29,INTELLIGENT SYSTEM,3.62
ST161445,Web Development,74.29,INTELLIGENT SYSTEM,3.62
ST161445,Calculus,76.84,INTELLIGENT SYSTEM,3.62
ST161445,Artificial Intelligence,84.82,INTELLIGENT SYSTEM,3.62
ST161445,Algorithm Design and Analysis,86.66,INTELLIGENT SYSTEM,3.62
ST161445,Database Technology,88.68,INTELLIGENT SYSTEM,3.62
ST161445,Object Oriented Programming,83.96,INTELLIGENT SYSTEM,3.62
ST161445,Computer Networks,73.99,INTELLIGENT SYSTEM,3.62
ST161446,Operating System,87.02,INTELLIGENT SYSTEM,3.71
ST161446,Algorithm and Programming,80.91,INTELLIGENT SYSTEM,3.71
ST161446,Program Design Methods,69.21,INTELLIGENT SYSTEM,3.71
ST161446,Discrete Mathematics,75.78,INTELLIGENT SYSTEM,3.71
ST161446,Linear Algebra,77.08,INTELLIGENT SYSTEM,3.71
ST161446,Basic Statistics,87.78,INTELLIGENT SYSTEM,3.71
ST161446,Data Structures,85.4,INTELLIGENT SYSTEM,3.71
ST161446,Web Development,78.51,INTELLIGENT SYSTEM,3.71
ST161446,Calculus,80.92,INTELLIGENT SYSTEM,3.71
ST161446,Artificial Intelligence,85.57,INTELLIGENT SYSTEM,3.71
ST161446,Algorithm Design and Analysis,98.29,INTELLIGENT SYSTEM,3.71
ST161446,Database Technology,82.24,INTELLIGENT SYSTEM,3.71
ST161446,Object Oriented Programming,85.06,INTELLIGENT SYSTEM,3.71
ST161446,Computer Networks,79.9,INTELLIGENT SYSTEM,3.71
ST161447,Operating System,90.79,SOFTWARE ENGINEERING,3.64
ST161447,Algorithm and Programming,87.42,SOFTWARE ENGINEERING,3.64
ST161447,Program Design Methods,77.71,SOFTWARE ENGINEERING,3.64
ST161447,Discrete Mathematics,72.81,SOFTWARE ENGINEERING,3.64
ST161447,Linear Algebra,77.87,SOFTWARE ENGINEERING,3.64
ST161447,Basic Statistics,82.83,SOFTWARE ENGINEERING,3.64
ST161447,Data Structures,77.15,SOFTWARE ENGINEERING,3.64
ST161447,Web Development,76.43,SOFTWARE ENGINEERING,3.64
ST161447,Calculus,76.98,SOFTWARE ENGINEERING,3.64
ST161447,Artificial Intelligence,88.02,SOFTWARE ENGINEERING,3.64
ST161447,Algorithm Design and Analysis,79.4,SOFTWARE ENGINEERING,3.64
ST161447,Database Technology,84.37,SOFTWARE ENGINEERING,3.64
ST161447,Object Oriented Programming,92.98,SOFTWARE ENGINEERING,3.64
ST161447,Computer Networks,66.71,SOFTWARE ENGINEERING,3.64
ST161448,Operating System,78.63,DATABASE TECHNOLOGY,3.44
ST161448,Algorithm and Programming,74.51,DATABASE TECHNOLOGY,3.44
ST161448,Program Design Methods,68.37,DATABASE TECHNOLOGY,3.44
ST161448,Discrete Mathematics,66.89,DATABASE TECHNOLOGY,3.44
ST161448,Linear Algebra,77.56,DATABASE TECHNOLOGY,3.44
ST161448,Basic Statistics,87.01,DATABASE TECHNOLOGY,3.44
ST161448,Data Structures,75.74,DATABASE TECHNOLOGY,3.44
ST161448,Web Development,73.09,DATABASE TECHNOLOGY,3.44
ST161448,Calculus,77.89,DATABASE TECHNOLOGY,3.44
ST161448,Artificial Intelligence,69.48,DATABASE TECHNOLOGY,3.44
ST161448,Algorithm Design and Analysis,75.9,DATABASE TECHNOLOGY,3.44
ST161448,Database Technology,91.96,DATABASE TECHNOLOGY,3.44
ST161448,Object Oriented Programming,79.11,DATABASE TECHNOLOGY,3.44
ST161448,Computer Networks,72.85,DATABASE TECHNOLOGY,3.44
ST161449,Operating System,79.04,INTERNET OF THINGS,3.55
ST161449,Algorithm and Programming,76.5,INTERNET OF THINGS,3.55
ST161449,Program Design Methods,77.84,INTERNET OF THINGS,3.55
ST161449,Discrete Mathematics,79.78,INTERNET OF THINGS,3.55
ST161449,Linear Algebra,68.56,INTERNET OF THINGS,3.55
ST161449,Basic Statistics,86.64,INTERNET OF THINGS,3.55
ST161449,Data Structures,69.68,INTERNET OF THINGS,3.55
ST161449,Web Development,77.46,INTERNET OF THINGS,3.55
ST161449,Calculus,82.37,INTERNET OF THINGS,3.55
ST161449,Artificial Intelligence,74.76,INTERNET OF THINGS,3.55
ST161449,Algorithm Design and Analysis,83.3,INTERNET OF THINGS,3.55
ST161449,Database Technology,80.0,INTERNET OF THINGS,3.55
ST161449,Object Oriented Programming,83.7,INTERNET OF THINGS,3.55
ST161449,Computer Networks,84.26,INTERNET OF THINGS,3.55
ST161450,Operating System,77.91,INTERNET OF THINGS,3.5
ST161450,Algorithm and Programming,82.2,INTERNET OF THINGS,3.5
ST161450,Program Design Methods,72.18,INTERNET OF THINGS,3.5
ST161450,Discrete Mathematics,72.37,INTERNET OF THINGS,3.5
ST161450,Linear Algebra,63.77,INTERNET OF THINGS,3.5
ST161450,Basic Statistics,84.42,INTERNET OF THINGS,3.5
ST161450,Data Structures,68.88,INTERNET OF THINGS,3.5
ST161450,Web Development,82.02,INTERNET OF THINGS,3.5
ST161450,Calculus,71.67,INTERNET OF THINGS,3.5
ST161450,Artificial Intelligence,82.79,INTERNET OF THINGS,3.5
ST161450,Algorithm Design and Analysis,82.84,INTERNET OF THINGS,3.5
ST161450,Database Technology,84.61,INTERNET OF THINGS,3.5
ST161450,Object Oriented Programming,77.82,INTERNET OF THINGS,3.5
ST161450,Computer Networks,86.6,INTERNET OF THINGS,3.5
ST161451,Operating System,77.85,NETWORK TECHNOLOGY,3.3
ST161451,Algorithm and Programming,76.41,NETWORK TECHNOLOGY,3.3
ST161451,Program Design Methods,70.46,NETWORK TECHNOLOGY,3.3
ST161451,Discrete Mathematics,68.6,NETWORK TECHNOLOGY,3.3
ST161451,Linear Algebra,68.55,NETWORK TECHNOLOGY,3.3
ST161451,Basic Statistics,73.77,NETWORK TECHNOLOGY,3.3
ST161451,Data Structures,71.23,NETWORK TECHNOLOGY,3.3
ST161451,Web Development,59.16,NETWORK TECHNOLOGY,3.3
ST161451,Calculus,66.61,NETWORK TECHNOLOGY,3.3
ST161451,Artificial Intelligence,72.97,NETWORK TECHNOLOGY,3.3
ST161451,Algorithm Design and Analysis,76.68,NETWORK TECHNOLOGY,3.3
ST161451,Database Technology,77.26,NETWORK TECHNOLOGY,3.3
ST161451,Object Oriented Programming,75.07,NETWORK TECHNOLOGY,3.3
ST161451,Computer Networks,91.39,NETWORK TECHNOLOGY,3.3
ST161452,Operating System,77.84,INTERNET OF THINGS,3.52
ST161452,Algorithm and Programming,74.89,INTERNET OF THINGS,3.52
ST161452,Program Design Methods,75.78,INTERNET OF THINGS,3.52
ST161452,Discrete Mathematics,74.09,INTERNET OF THINGS,3.52
ST161452,Linear Algebra,71.63,INTERNET OF THINGS,3.52
ST161452,Basic Statistics,75.19,INTERNET OF THINGS,3.52
ST161452,Data Structures,78.12,INTERNET OF THINGS,3.52
ST161452,Web Development,76.89,INTERNET OF THINGS,3.52
ST161452,Calculus,81.02,INTERNET OF THINGS,3.52
ST161452,Artificial Intelligence,79.93,INTERNET OF THINGS,3.52
ST161452,Algorithm Design and Analysis,88.66,INTERNET OF THINGS,3.52
ST161452,Database Technology,89.06,INTERNET OF THINGS,3.52
ST161452,Object Oriented Programming,72.64,INTERNET OF THINGS,3.52
ST161452,Computer Networks,79.88,INTERNET OF THINGS,3.52
ST161453,Operating System,77.5,DATABASE TECHNOLOGY,3.4
ST161453,Algorithm and Programming,76.1,DATABASE TECHNOLOGY,3.4
ST161453,Program Design Methods,76.07,DATABASE TECHNOLOGY,3.4
ST161453,Discrete Mathematics,67.1,DATABASE TECHNOLOGY,3.4
ST161453,Linear Algebra,82.75,DATABASE TECHNOLOGY,3.4
ST161453,Basic Statistics,76.98,DATABASE TECHNOLOGY,3.4
ST161453,Data Structures,69.55,DATABASE TECHNOLOGY,3.4
ST161453,Web Development,62.37,DATABASE TECHNOLOGY,3.4
ST161453,Calculus,71.31,DATABASE TECHNOLOGY,3.4
ST161453,Artificial Intelligence,68.59,DATABASE TECHNOLOGY,3.4
ST161453,Algorithm Design and Analysis,74.1,DATABASE TECHNOLOGY,3.4
ST161453,Database Technology,94.21,DATABASE TECHNOLOGY,3.4
ST161453,Object Oriented Programming,80.2,DATABASE TECHNOLOGY,3.4
ST161453,Computer Networks,80.53,DATABASE TECHNOLOGY,3.4
ST161454,Operating System,91.97,SOFTWARE ENGINEERING,3.76
ST161454,Algorithm and Programming,88.74,SOFTWARE ENGINEERING,3.76
ST161454,Program Design Methods,76.57,SOFTWARE ENGINEERING,3.76
ST161454,Discrete Mathematics,77.8,SOFTWARE ENGINEERING,3.76
ST161454,Linear Algebra,75.7,SOFTWARE ENGINEERING,3.76
ST161454,Basic Statistics,85.49,SOFTWARE ENGINEERING,3.76
ST161454,Data Structures,90.24,SOFTWARE ENGINEERING,3.76
ST161454,Web Development,75.62,SOFTWARE ENGINEERING,3.76
ST161454,Calculus,82.6,SOFTWARE ENGINEERING,3.76
ST161454,Artificial Intelligence,79.19,SOFTWARE ENGINEERING,3.76
ST161454,Algorithm Design and Analysis,89.86,SOFTWARE ENGINEERING,3.76
ST161454,Database Technology,87.08,SOFTWARE ENGINEERING,3.76
ST161454,Object Oriented Programming,85.49,SOFTWARE ENGINEERING,3.76
ST161454,Computer Networks,82.25,SOFTWARE ENGINEERING,3.76
ST161455,Operating System,82.83,DATABASE TECHNOLOGY,3.45
ST161455,Algorithm and Programming,73.75,DATABASE TECHNOLOGY,3.45
ST161455,Program Design Methods,76.53,DATABASE TECHNOLOGY,3.45
ST161455,Discrete Mathematics,73.89,DATABASE TECHNOLOGY,3.45
ST161455,Linear Algebra,84.49,DATABASE TECHNOLOGY,3.45
ST161455,Basic Statistics,73.72,DATABASE TECHNOLOGY,3.45
ST161455,Data Structures,69.09,DATABASE TECHNOLOGY,3.45
ST161455,Web Development,67.01,DATABASE TECHNOLOGY,3.45
ST161455,Calculus,74.7,DATABASE TECHNOLOGY,3.45
ST161455,Artificial Intelligence,76.48,DATABASE TECHNOLOGY,3.45
